SUBMISSION_DATETIME,FORM_TYPE,VP_REGION_NAME,DF_MARKET_NAME,LOCATION_NAME,CLASS,FIELD_INTELLIGENCE_TRANSLATED,TMO_NAME,PRODUCT_CATEGORY_NAME,PMI_PRODUCT_NAME,BRAND_NAME,BRAND_NAME_FROM,BRAND_NAME_TO
2024-07-19 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Japan,Location_C,Competition,Positive brand perception following marketing campaign,,Traditional,,,,
2023-01-25 00:00:00,TOBACCO_CATEGORY,Europe,Brazil,Location_F,Regulatory,Retail partner feedback on product performance,TMO_Alpha,E-Cigarettes,,Brand_B,,
2023-03-27 00:00:00,CONSUMER_FEEDBACK,North America,Japan,Location_B,Competition,Stock shortage observed for premium product line,,E-Cigarettes,HEETS,,,
2024-09-14 00:00:00,INFRA_MAINTENANCE,Asia Pacific,UK,Location_H,Product Quality,Regulatory changes affecting product availability,,Nicotine Pouches,,,,
2024-11-06 00:00:00,CONSUMER_FEEDBACK,Europe,Canada,Location_G,Consumer Behavior,Customer satisfaction high with recent product improvements,,E-Cigarettes,Marlboro,,,
2024-11-07 00:00:00,BRAND_SOURCING,Europe,France,Location_E,Pricing,Product availability issues during peak season,,E-Cigarettes,,,Competitor_2,PMI_Brand_2
2024-08-14 00:00:00,BRAND_SOURCING,Africa,Australia,Location_D,Pricing,Strong consumer interest in new heated tobacco category,,Accessories,,,Brand_A,PMI_Brand_2
2023-05-26 00:00:00,TOBACCO_CATEGORY,North America,France,Location_B,Availability,Regulatory changes affecting product availability,TMO_Alpha,E-Cigarettes,,Brand_X,,
2024-12-06 00:00:00,INFRA_MAINTENANCE,Europe,Brazil,Location_F,Service,Consumer preference shift towards premium products,,Heated Tobacco,,,,
2024-01-30 00:00:00,BRAND_SOURCING,North America,Australia,Location_D,Availability,Distribution challenges in remote locations,,E-Cigarettes,,,Competitor_2,PMI_Brand_3
2023-05-26 00:00:00,INFRA_MAINTENANCE,North America,Canada,Location_C,Consumer Behavior,Stock shortage observed for premium product line,,Accessories,,,,
2023-06-22 00:00:00,CROSS_CATEGORY,Latin America,France,Location_E,Regulatory,Market expansion opportunities identified in urban areas,,Accessories,,,,
2024-06-16 00:00:00,TOBACCO_CATEGORY,Asia Pacific,Italy,Location_A,Availability,Market research indicates growth opportunity,TMO_Epsilon,Accessories,,Brand_X,,
2023-08-31 00:00:00,INFRA_MAINTENANCE,North America,France,Location_G,Service,Retail partner feedback on product performance,,E-Cigarettes,,,,
2024-11-26 00:00:00,CROSS_CATEGORY,Asia Pacific,USA,Location_G,Pricing,New product category showing strong adoption,,Traditional,,,,
2024-02-17 00:00:00,BRAND_SOURCING,Africa,Brazil,Location_F,Pricing,Regulatory changes affecting product availability,,Accessories,,,Competitor_2,IQOS
2023-02-20 00:00:00,CONSUMER_FEEDBACK,Latin America,Japan,Location_A,Product Quality,Retail partner feedback on product performance,,Traditional,Parliament,,,
2023-05-22 00:00:00,TOBACCO_CATEGORY,Africa,France,Location_E,Service,Retail partner feedback on product performance,TMO_Alpha,E-Cigarettes,,Competitor_1,,
2024-12-19 00:00:00,BRAND_SOURCING,North America,Canada,Location_A,Pricing,New product category showing strong adoption,,Accessories,,,Brand_B,IQOS
2024-05-08 00:00:00,BRAND_SOURCING,Asia Pacific,Germany,Location_D,Availability,Regulatory changes affecting product availability,,Heated Tobacco,,,Competitor_2,PMI_Brand_3
2023-09-12 00:00:00,BRAND_SOURCING,Latin America,France,Location_F,Availability,Regulatory changes affecting product availability,,Accessories,,,Brand_B,IQOS
2024-02-27 00:00:00,TOBACCO_CATEGORY,Africa,South Africa,Location_G,Competition,Market research indicates growth opportunity,TMO_Beta,Nicotine Pouches,,IQOS,,
2023-04-25 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Italy,Location_C,Consumer Behavior,New product category showing strong adoption,,Traditional,,,,
2024-05-15 00:00:00,CONSUMER_FEEDBACK,Europe,UK,Location_G,Competition,Stock shortage observed for premium product line,,E-Cigarettes,Marlboro,,,
2023-01-08 00:00:00,TOBACCO_CATEGORY,Europe,Japan,Location_E,Regulatory,Customer satisfaction high with recent product improvements,TMO_Epsilon,Traditional,,Competitor_1,,
2024-10-22 00:00:00,TOBACCO_CATEGORY,Asia Pacific,Germany,Location_B,Pricing,Positive feedback on new product launch in the region,TMO_Beta,E-Cigarettes,,Brand_Z,,
2023-07-15 00:00:00,CONSUMER_FEEDBACK,Europe,Brazil,Location_A,Regulatory,Service training needs identified for retail staff,,Heated Tobacco,Marlboro,,,
2023-08-09 00:00:00,CONSUMER_FEEDBACK,Europe,Australia,Location_A,Consumer Behavior,Consumer preference shift towards premium products,,Accessories,Philip Morris,,,
2024-05-28 00:00:00,CROSS_CATEGORY,Europe,Canada,Location_F,Service,New product category showing strong adoption,,Nicotine Pouches,,,,
2024-11-05 00:00:00,TOBACCO_CATEGORY,Europe,UK,Location_G,Regulatory,Price sensitivity observed among younger demographics,TMO_Delta,Nicotine Pouches,,PMI_Brand_3,,
2024-12-14 00:00:00,CROSS_CATEGORY,Latin America,Italy,Location_E,Pricing,Consumer preference shift towards premium products,,E-Cigarettes,,,,
2023-06-11 00:00:00,INFRA_MAINTENANCE,Latin America,Australia,Location_G,Regulatory,Product availability issues during peak season,,Accessories,,,,
2024-04-10 00:00:00,CROSS_CATEGORY,Europe,Canada,Location_E,Pricing,Consumer switching behavior analysis shows retention improvement,,E-Cigarettes,,,,
2023-03-23 00:00:00,BRAND_SOURCING,Asia Pacific,France,Location_A,Pricing,Service training needs identified for retail staff,,Heated Tobacco,,,Competitor_2,PMI_Brand_3
2024-05-22 00:00:00,CONSUMER_FEEDBACK,Africa,Japan,Location_A,Service,Market research indicates growth opportunity,,Traditional,IQOS,,,
2023-02-01 00:00:00,TOBACCO_CATEGORY,Africa,USA,Location_C,Regulatory,Customer satisfaction high with recent product improvements,TMO_Delta,Nicotine Pouches,,PMI_Brand_2,,
2023-03-27 00:00:00,TOBACCO_CATEGORY,Latin America,Brazil,Location_D,Regulatory,Retail partner feedback on product performance,TMO_Gamma,Nicotine Pouches,,Brand_B,,
2023-04-15 00:00:00,BRAND_SOURCING,Asia Pacific,France,Location_A,Pricing,Consumer preference shift towards premium products,,Heated Tobacco,,,Competitor_2,PMI_Brand_2
2023-03-16 00:00:00,BRAND_SOURCING,North America,Italy,Location_B,Competition,Market expansion opportunities identified in urban areas,,Heated Tobacco,,,Brand_Y,IQOS
2023-02-11 00:00:00,INFRA_MAINTENANCE,North America,France,Location_C,Pricing,Market expansion opportunities identified in urban areas,,Heated Tobacco,,,,
2023-10-19 00:00:00,CONSUMER_FEEDBACK,Latin America,Japan,Location_A,Consumer Behavior,Strong consumer interest in new heated tobacco category,,Heated Tobacco,Parliament,,,
2023-03-18 00:00:00,TOBACCO_CATEGORY,Africa,UK,Location_B,Availability,Stock shortage observed for premium product line,TMO_Delta,Heated Tobacco,,Marlboro,,
2023-09-11 00:00:00,CONSUMER_FEEDBACK,Latin America,Italy,Location_B,Service,Consumer switching behavior analysis shows retention improvement,,Traditional,Marlboro,,,
2024-10-29 00:00:00,BRAND_SOURCING,Asia Pacific,Canada,Location_B,Service,Positive feedback on new product launch in the region,,Heated Tobacco,,,Brand_B,PMI_Brand_2
2024-06-09 00:00:00,BRAND_SOURCING,Asia Pacific,Italy,Location_A,Regulatory,Competitor promotion impacting market share,,E-Cigarettes,,,Brand_Y,PMI_Brand_1
2024-02-07 00:00:00,CONSUMER_FEEDBACK,Europe,France,Location_E,Competition,Product availability issues during peak season,,Traditional,Parliament,,,
2024-02-18 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Italy,Location_A,Competition,Competitor promotion impacting market share,,E-Cigarettes,,,,
2023-12-20 00:00:00,CONSUMER_FEEDBACK,Latin America,Germany,Location_F,Competition,Service quality issues reported at retail locations,,Accessories,Philip Morris,,,
2024-03-18 00:00:00,TOBACCO_CATEGORY,Africa,Canada,Location_E,Regulatory,Price sensitivity observed among younger demographics,TMO_Beta,Nicotine Pouches,,PMI_Brand_3,,
2024-07-26 00:00:00,CROSS_CATEGORY,Europe,UK,Location_F,Pricing,Service quality issues reported at retail locations,,Heated Tobacco,,,,
2024-03-29 00:00:00,CROSS_CATEGORY,Asia Pacific,Canada,Location_C,Availability,Service training needs identified for retail staff,,Nicotine Pouches,,,,
2023-05-12 00:00:00,CROSS_CATEGORY,Asia Pacific,Brazil,Location_C,Product Quality,Positive feedback on new product launch in the region,,Accessories,,,,
2024-08-04 00:00:00,CROSS_CATEGORY,Asia Pacific,South Africa,Location_C,Product Quality,New product category showing strong adoption,,Traditional,,,,
2024-08-15 00:00:00,CROSS_CATEGORY,Asia Pacific,USA,Location_D,Service,Service training needs identified for retail staff,,Heated Tobacco,,,,
2023-12-26 00:00:00,CROSS_CATEGORY,Latin America,Canada,Location_F,Pricing,Customer satisfaction high with recent product improvements,,Traditional,,,,
2024-07-16 00:00:00,CROSS_CATEGORY,Africa,Australia,Location_A,Consumer Behavior,Product availability issues during peak season,,E-Cigarettes,,,,
2023-04-03 00:00:00,INFRA_MAINTENANCE,Europe,Australia,Location_D,Pricing,Regulatory changes affecting product availability,,Traditional,,,,
2023-09-10 00:00:00,INFRA_MAINTENANCE,Europe,Italy,Location_G,Service,Strong consumer interest in new heated tobacco category,,Traditional,,,,
2023-11-02 00:00:00,INFRA_MAINTENANCE,Europe,Italy,Location_A,Regulatory,Competitive pricing pressure in premium segment,,Nicotine Pouches,,,,
2024-02-20 00:00:00,CROSS_CATEGORY,Asia Pacific,Japan,Location_A,Product Quality,Service quality issues reported at retail locations,,Nicotine Pouches,,,,
2023-07-21 00:00:00,INFRA_MAINTENANCE,Europe,USA,Location_H,Pricing,Positive feedback on new product launch in the region,,Heated Tobacco,,,,
2024-10-01 00:00:00,TOBACCO_CATEGORY,Africa,USA,Location_H,Service,Competitive pricing pressure in premium segment,TMO_Gamma,Heated Tobacco,,Marlboro,,
2023-10-25 00:00:00,INFRA_MAINTENANCE,Europe,UK,Location_B,Consumer Behavior,Distribution challenges in remote locations,,E-Cigarettes,,,,
2023-09-28 00:00:00,CONSUMER_FEEDBACK,Europe,Japan,Location_A,Product Quality,Retail partner feedback on product performance,,E-Cigarettes,Parliament,,,
2024-12-19 00:00:00,INFRA_MAINTENANCE,North America,South Africa,Location_C,Regulatory,Service quality issues reported at retail locations,,Accessories,,,,
2023-03-27 00:00:00,BRAND_SOURCING,Asia Pacific,USA,Location_B,Product Quality,Positive feedback on new product launch in the region,,Nicotine Pouches,,,Competitor_1,Marlboro
2023-10-20 00:00:00,INFRA_MAINTENANCE,Africa,Japan,Location_G,Availability,Consumer preference shift towards premium products,,Accessories,,,,
2024-02-16 00:00:00,TOBACCO_CATEGORY,Europe,Italy,Location_D,Service,Customer reported price increase concern affecting purchase decisions,TMO_Beta,Traditional,,PMI_Brand_1,,
2024-10-08 00:00:00,CONSUMER_FEEDBACK,Africa,Australia,Location_F,Consumer Behavior,Positive brand perception following marketing campaign,,Accessories,Marlboro,,,
2024-03-22 00:00:00,BRAND_SOURCING,Latin America,Brazil,Location_E,Pricing,Regulatory changes affecting product availability,,Accessories,,,Competitor_1,PMI_Brand_2
2023-11-30 00:00:00,CROSS_CATEGORY,Africa,Italy,Location_E,Pricing,Competitor promotion impacting market share,,Heated Tobacco,,,,
2024-12-23 00:00:00,CONSUMER_FEEDBACK,North America,USA,Location_B,Competition,Market expansion opportunities identified in urban areas,,E-Cigarettes,HEETS,,,
2024-05-13 00:00:00,CROSS_CATEGORY,Africa,Italy,Location_B,Competition,Positive brand perception following marketing campaign,,Nicotine Pouches,,,,
2024-04-02 00:00:00,TOBACCO_CATEGORY,Europe,Brazil,Location_D,Competition,Service quality issues reported at retail locations,TMO_Epsilon,Accessories,,Marlboro,,
2024-11-10 00:00:00,BRAND_SOURCING,Europe,Canada,Location_E,Consumer Behavior,Price sensitivity observed among younger demographics,,Traditional,,,Competitor_1,Marlboro
2023-09-14 00:00:00,TOBACCO_CATEGORY,Asia Pacific,Japan,Location_H,Consumer Behavior,Market research indicates growth opportunity,TMO_Gamma,Heated Tobacco,,IQOS,,
2024-08-16 00:00:00,BRAND_SOURCING,Africa,Italy,Location_B,Availability,Stock shortage observed for premium product line,,Traditional,,,Brand_Z,PMI_Brand_2
2024-05-06 00:00:00,CROSS_CATEGORY,Latin America,France,Location_A,Regulatory,Customer satisfaction high with recent product improvements,,Traditional,,,,
2024-01-01 00:00:00,INFRA_MAINTENANCE,Africa,Japan,Location_E,Service,Competitor promotion impacting market share,,Nicotine Pouches,,,,
2024-02-02 00:00:00,INFRA_MAINTENANCE,Africa,Italy,Location_B,Competition,Competitor promotion impacting market share,,E-Cigarettes,,,,
2024-06-12 00:00:00,BRAND_SOURCING,Africa,Canada,Location_B,Availability,Competitive pricing pressure in premium segment,,Accessories,,,Brand_B,PMI_Brand_3
2024-04-08 00:00:00,BRAND_SOURCING,Africa,USA,Location_G,Consumer Behavior,Strong consumer interest in new heated tobacco category,,Accessories,,,Competitor_2,PMI_Brand_2
2024-09-11 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Brazil,Location_A,Product Quality,New product category showing strong adoption,,Accessories,,,,
2023-05-08 00:00:00,CROSS_CATEGORY,Asia Pacific,Canada,Location_E,Competition,Strong consumer interest in new heated tobacco category,,E-Cigarettes,,,,
2024-12-04 00:00:00,CONSUMER_FEEDBACK,Latin America,UK,Location_E,Competition,Competitor promotion impacting market share,,Heated Tobacco,Parliament,,,
2023-06-15 00:00:00,CONSUMER_FEEDBACK,Latin America,USA,Location_F,Consumer Behavior,Market research indicates growth opportunity,,Traditional,Philip Morris,,,
2023-11-04 00:00:00,CONSUMER_FEEDBACK,Europe,Japan,Location_B,Regulatory,Positive feedback on new product launch in the region,,Heated Tobacco,Marlboro,,,
2023-08-15 00:00:00,CROSS_CATEGORY,Europe,Australia,Location_C,Consumer Behavior,Positive brand perception following marketing campaign,,Traditional,,,,
2023-04-02 00:00:00,TOBACCO_CATEGORY,Latin America,Canada,Location_D,Availability,Consumer switching behavior analysis shows retention improvement,TMO_Epsilon,E-Cigarettes,,Brand_Z,,
2024-01-06 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,Brazil,Location_F,Availability,Competitive pricing pressure in premium segment,,Nicotine Pouches,Philip Morris,,,
2024-03-13 00:00:00,BRAND_SOURCING,Africa,Italy,Location_F,Consumer Behavior,Consumer preference shift towards premium products,,Nicotine Pouches,,,Brand_B,PMI_Brand_2
2024-05-06 00:00:00,CROSS_CATEGORY,North America,Brazil,Location_C,Service,Retail partner feedback on product performance,,E-Cigarettes,,,,
2024-12-27 00:00:00,CROSS_CATEGORY,Latin America,Italy,Location_D,Consumer Behavior,Customer satisfaction high with recent product improvements,,E-Cigarettes,,,,
2023-07-27 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,South Africa,Location_D,Regulatory,Retail partner feedback on product performance,,E-Cigarettes,HEETS,,,
2024-04-28 00:00:00,CROSS_CATEGORY,Asia Pacific,South Africa,Location_E,Pricing,Distribution challenges in remote locations,,E-Cigarettes,,,,
2023-01-08 00:00:00,CONSUMER_FEEDBACK,Latin America,Japan,Location_D,Consumer Behavior,Consumer preference shift towards premium products,,E-Cigarettes,Philip Morris,,,
2024-07-10 00:00:00,CONSUMER_FEEDBACK,Latin America,Canada,Location_B,Competition,Positive brand perception following marketing campaign,,Traditional,IQOS,,,
2024-08-14 00:00:00,BRAND_SOURCING,North America,Japan,Location_G,Competition,Market expansion opportunities identified in urban areas,,Traditional,,,Brand_Y,PMI_Brand_3
2023-03-29 00:00:00,CONSUMER_FEEDBACK,Africa,France,Location_E,Consumer Behavior,Customer satisfaction high with recent product improvements,,Traditional,Marlboro,,,
2023-09-02 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Japan,Location_F,Consumer Behavior,Customer reported price increase concern affecting purchase decisions,,Accessories,,,,
2023-01-18 00:00:00,TOBACCO_CATEGORY,Latin America,Australia,Location_C,Competition,Customer reported price increase concern affecting purchase decisions,TMO_Beta,Nicotine Pouches,,Competitor_2,,
2023-10-30 00:00:00,INFRA_MAINTENANCE,Africa,Canada,Location_H,Consumer Behavior,Competitor promotion impacting market share,,Nicotine Pouches,,,,
2023-12-13 00:00:00,TOBACCO_CATEGORY,Africa,France,Location_H,Competition,Market expansion opportunities identified in urban areas,TMO_Beta,Accessories,,Brand_A,,
2024-01-07 00:00:00,INFRA_MAINTENANCE,North America,Australia,Location_E,Competition,Customer reported price increase concern affecting purchase decisions,,Accessories,,,,
2024-11-04 00:00:00,TOBACCO_CATEGORY,Africa,USA,Location_G,Pricing,Market expansion opportunities identified in urban areas,TMO_Gamma,Accessories,,Brand_Z,,
2023-04-05 00:00:00,BRAND_SOURCING,Africa,UK,Location_E,Pricing,New product category showing strong adoption,,Nicotine Pouches,,,Brand_Z,PMI_Brand_2
2024-10-12 00:00:00,BRAND_SOURCING,Africa,Canada,Location_E,Product Quality,Stock shortage observed for premium product line,,Accessories,,,Competitor_2,Marlboro
2024-04-05 00:00:00,CROSS_CATEGORY,Latin America,France,Location_E,Competition,Strong consumer interest in new heated tobacco category,,Heated Tobacco,,,,
2024-05-04 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,Brazil,Location_E,Consumer Behavior,Customer satisfaction high with recent product improvements,,Traditional,Philip Morris,,,
2024-07-08 00:00:00,CONSUMER_FEEDBACK,Africa,Canada,Location_B,Consumer Behavior,Consumer switching behavior analysis shows retention improvement,,Accessories,Philip Morris,,,
2024-08-18 00:00:00,BRAND_SOURCING,Latin America,USA,Location_H,Service,Service quality issues reported at retail locations,,E-Cigarettes,,,Competitor_2,IQOS
2024-07-03 00:00:00,TOBACCO_CATEGORY,Latin America,USA,Location_E,Consumer Behavior,Consumer switching behavior analysis shows retention improvement,TMO_Beta,Accessories,,PMI_Brand_3,,
